4.232213672020884165e-01,5.643303035742225360e-01,3.510527180015399762e-01,3.441043478659989718e-01,3.889235278107998073e-01
1.701918047569506154e-02,2.324999655650091673e-02,7.030790842882730929e-02,6.475334863862935997e-02,7.519217686730719297e-04
